provincia,nombre1,nombre2,poblacion,superficie,coords,altitud,link,id
Granada,Jérez del Marquesado,,955,"8275,134","(37.1844213,-3.15692541)",1228,https://www.aemet.es/es/eltiempo/prediccion/municipios/jerez-del-marquesado-id18108,18108
Granada,Jete,,927,"1390,6166","(36.79707598,-3.66855621)",124,https://www.aemet.es/es/eltiempo/prediccion/municipios/jete-id18109,18109
Granada,Jun,,3853,"368,8423","(37.22140862,-3.59458114)",767,https://www.aemet.es/es/eltiempo/prediccion/municipios/jun-id18111,18111
Granada,Juviles,,135,"1498,5638","(36.94814817,-3.22511081)",1258,https://www.aemet.es/es/eltiempo/prediccion/municipios/juviles-id18112,18112
Granada,La Calahorra,,668,"3944,8296","(37.18155072,-3.06368298)",1195,https://www.aemet.es/es/eltiempo/prediccion/municipios/calahorra-la-id18114,18114
Granada,Láchar,,3513,"1311,7637","(37.19658225,-3.83555349)",540,https://www.aemet.es/es/eltiempo/prediccion/municipios/lachar-id18115,18115
Granada,Lanjarón,,3530,"6038,117","(36.91783148,-3.48280867)",659,https://www.aemet.es/es/eltiempo/prediccion/municipios/lanjaron-id18116,18116
Granada,Lanteira,,564,"5277,8162","(37.1688658,-3.138438099)",1340,https://www.aemet.es/es/eltiempo/prediccion/municipios/lanteira-id18117,18117
Granada,Lecrín,,2156,"4048,7448","(36.94797087,-3.550705259)",703,https://www.aemet.es/es/eltiempo/prediccion/municipios/lecrin-talara-id18119,18119
Granada,Lentegí,,333,"2375,7021","(36.83558871,-3.67446558)",645,https://www.aemet.es/es/eltiempo/prediccion/municipios/lentegi-id18120,18120
Granada,Lobras,,133,"1605,4832","(36.92971854,-3.212739)",936,https://www.aemet.es/es/eltiempo/prediccion/municipios/lobras-id18121,18121
Granada,Loja,,20419,"44749,49","(37.16628219,-4.15218743)",484,https://www.aemet.es/es/eltiempo/prediccion/municipios/loja-id18122,18122
Granada,Lugros,,310,"6328,3185","(37.23019882,-3.2407447)",1244,https://www.aemet.es/es/eltiempo/prediccion/municipios/lugros-id18123,18123
Granada,Lújar,,483,"3687,6786","(36.78759064,-3.40318791)",526,https://www.aemet.es/es/eltiempo/prediccion/municipios/lujar-id18124,18124
Granada,La Malahá,,1784,"2542,4661","(37.10156467,-3.72181357)",708,https://www.aemet.es/es/eltiempo/prediccion/municipios/malaha-la-id18126,18126
Granada,Maracena,,22306,"488,9417","(37.20723971,-3.63439797)",657,https://www.aemet.es/es/eltiempo/prediccion/municipios/maracena-id18127,18127
Granada,Marchal,,414,"781,07","(37.29676817,-3.20145295)",916,https://www.aemet.es/es/eltiempo/prediccion/municipios/marchal-id18128,18128
Granada,Moclín,,3622,"11311,2869","(37.3426959,-3.78682853)",1086,https://www.aemet.es/es/eltiempo/prediccion/municipios/moclin-id18132,18132
Granada,Molvízar,,2772,"2147,0112","(36.786737,-3.60797845)",241,https://www.aemet.es/es/eltiempo/prediccion/municipios/molvizar-id18133,18133
Granada,Monachil,,8007,"8891,7631","(37.13135337,-3.53893588)",806,https://www.aemet.es/es/eltiempo/prediccion/municipios/monachil-id18134,18134
Granada,Montefrío,,5313,"25391,05","(37.32104934,-4.01052383)",834,https://www.aemet.es/es/eltiempo/prediccion/municipios/montefrio-id18135,18135
Granada,Montejícar,,2110,"8757,23","(37.57189363,-3.50494602)",1147,https://www.aemet.es/es/eltiempo/prediccion/municipios/montejicar-id18136,18136
Granada,Montillana,,1129,"7516,7758","(37.50191737,-3.67229243)",1023,https://www.aemet.es/es/eltiempo/prediccion/municipios/montillana-id18137,18137
Granada,Moraleda de Zafayona,,3117,"4816,37","(37.16801177,-3.96451008)",624,https://www.aemet.es/es/eltiempo/prediccion/municipios/moraleda-de-zafayona-id18138,18138
Granada,Motril,,58460,"10331,09","(36.74574584,-3.52123441)",39,https://www.aemet.es/es/eltiempo/prediccion/municipios/motril-id18140,18140
Granada,Murtas,,455,"7169,9891","(36.88713958,-3.10838867)",1115,https://www.aemet.es/es/eltiempo/prediccion/municipios/murtas-id18141,18141
Granada,Nigüelas,,1185,"3092,5161","(36.9779234,-3.53885018)",935,https://www.aemet.es/es/eltiempo/prediccion/municipios/niguelas-id18143,18143
Granada,Nívar,,1036,"1118,1103","(37.25855855,-3.57935526)",1042,https://www.aemet.es/es/eltiempo/prediccion/municipios/nivar-id18144,18144
Granada,Ogíjares,,14348,"695,39","(37.11925921,-3.60924803)",720,https://www.aemet.es/es/eltiempo/prediccion/municipios/ogijares-id18145,18145
Granada,Orce,,1185,"32465,74","(37.72200758,-2.47903387)",927,https://www.aemet.es/es/eltiempo/prediccion/municipios/orce-id18146,18146
Granada,Órgiva,,5784,"13413,91","(36.90119925,-3.42391088)",455,https://www.aemet.es/es/eltiempo/prediccion/municipios/orgiva-id18147,18147
Granada,Otívar,,1011,"5747,0159","(36.81568141,-3.68136529)",286,https://www.aemet.es/es/eltiempo/prediccion/municipios/otivar-id18148,18148
Granada,Villa de Otura,,6982,"2459,62","(37.09360821,-3.63448477)",785,https://www.aemet.es/es/eltiempo/prediccion/municipios/villa-de-otura-id18149,18149
Granada,Padul,,8694,"8914,75","(37.02421644,-3.62445156)",749,https://www.aemet.es/es/eltiempo/prediccion/municipios/padul-id18150,18150
Granada,Pampaneira,,317,"1747,1745","(36.94022178,-3.3612733)",1057,https://www.aemet.es/es/eltiempo/prediccion/municipios/pampaneira-id18151,18151
Granada,Pedro Martínez,,1138,"13690,05","(37.50277869,-3.23123516)",1041,https://www.aemet.es/es/eltiempo/prediccion/municipios/pedro-martinez-id18152,18152
Granada,Peligros,,11492,"1014,2785","(37.23111512,-3.62811576)",692,https://www.aemet.es/es/eltiempo/prediccion/municipios/peligros-id18153,18153
Granada,La Peza,,1167,"10128,5614","(37.27682155,-3.28461359)",987,https://www.aemet.es/es/eltiempo/prediccion/municipios/peza-la-id18154,18154
Granada,Pinos Genil,,1490,"1399,1605","(37.16322207,-3.50099184)",773,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinos-genil-id18157,18157
Granada,Pinos Puente,,9894,"9293,85","(37.25412074,-3.74737519)",634,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinos-puente-id18158,18158
Granada,Píñar,,1103,"12572,23","(37.44235787,-3.43947932)",928,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinar-id18159,18159
Granada,Polícar,,263,"537,7075","(37.25768832,-3.23336595)",1156,https://www.aemet.es/es/eltiempo/prediccion/municipios/policar-id18161,18161
Granada,Polopos,,1722,"2649,85","(36.79588888,-3.29721867)",798,https://www.aemet.es/es/eltiempo/prediccion/municipios/polopos-mamola-la-id18162,18162
Granada,Pórtugos,,368,"2082,7977","(36.94150881,-3.31105821)",1302,https://www.aemet.es/es/eltiempo/prediccion/municipios/portugos-id18163,18163
Granada,Puebla de Don Fadrique,,2238,"52360,65","(37.96180328,-2.43683434)",1163,https://www.aemet.es/es/eltiempo/prediccion/municipios/puebla-de-don-fadrique-id18164,18164
Granada,Pulianas,,5466,"633,0885","(37.22314913,-3.60688116)",735,https://www.aemet.es/es/eltiempo/prediccion/municipios/pulianas-id18165,18165
Granada,Purullena,,2306,"2145,62","(37.31771856,-3.18924015)",911,https://www.aemet.es/es/eltiempo/prediccion/municipios/purullena-id18167,18167
Granada,Quéntar,,947,"6649,409","(37.19309677,-3.46506555)",881,https://www.aemet.es/es/eltiempo/prediccion/municipios/quentar-id18168,18168
Granada,Rubite,,382,"2854,9674","(36.80978715,-3.34797901)",795,https://www.aemet.es/es/eltiempo/prediccion/municipios/rubite-id18170,18170
Granada,Salar,,2621,"8434,6008","(37.14891071,-4.06768452)",546,https://www.aemet.es/es/eltiempo/prediccion/municipios/salar-id18171,18171
Granada,Salobreña,,12513,"3490,8276","(36.74331277,-3.58852615)",77,https://www.aemet.es/es/eltiempo/prediccion/municipios/salobrena-id18173,18173
Granada,Santa Cruz del Comercio,,531,"1689,4277","(37.06093553,-3.97668402)",739,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-cruz-del-comercio-id18174,18174
Granada,Santa Fe,,15222,"3829,82","(37.18938734,-3.71896428)",582,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-fe-id18175,18175
Granada,Soportújar,,264,"1416,1701","(36.9283867,-3.40572594)",949,https://www.aemet.es/es/eltiempo/prediccion/municipios/soportujar-id18176,18176
Granada,Sorvilán,,527,"3433,23","(36.79412146,-3.26694874)",763,https://www.aemet.es/es/eltiempo/prediccion/municipios/sorvilan-id18177,18177
Granada,Torre-Cardela,,716,"1518,7507","(37.50474975,-3.35644595)",1216,https://www.aemet.es/es/eltiempo/prediccion/municipios/torre-cardela-id18178,18178
Granada,Torvizcón,,625,"5143,3","(36.87943909,-3.29928192)",680,https://www.aemet.es/es/eltiempo/prediccion/municipios/torvizcon-id18179,18179
Granada,Trevélez,,736,"9096,0155","(37.00057381,-3.2651633)",1479,https://www.aemet.es/es/eltiempo/prediccion/municipios/trevelez-id18180,18180
Granada,Turón,,232,"5558,3775","(36.86497185,-3.05663707)",684,https://www.aemet.es/es/eltiempo/prediccion/municipios/turon-id18181,18181
Granada,Ugíjar,,2517,"6696,0632","(36.9628613,-3.05407988)",564,https://www.aemet.es/es/eltiempo/prediccion/municipios/ugijar-id18182,18182
Granada,Válor,,677,"5856,5993","(36.99598166,-3.08308672)",906,https://www.aemet.es/es/eltiempo/prediccion/municipios/valor-id18183,18183
Granada,Vélez de Benaudalla,,2890,"7911,018","(36.8327141,-3.51588102)",173,https://www.aemet.es/es/eltiempo/prediccion/municipios/velez-de-benaudalla-id18184,18184
Granada,Ventas de Huelma,,657,"4243,7015","(37.07036589,-3.82180401)",851,https://www.aemet.es/es/eltiempo/prediccion/municipios/ventas-de-huelma-id18185,18185
Granada,Villanueva de las Torres,,562,"6689,34","(37.55620411,-3.0883099)",629,https://www.aemet.es/es/eltiempo/prediccion/municipios/villanueva-de-las-torres-id18187,18187
Granada,Villanueva Mesía,,2021,"1116,47","(37.21391329,-4.01061446)",490,https://www.aemet.es/es/eltiempo/prediccion/municipios/villanueva-mesia-id18188,18188
Granada,Víznar,,993,"1299,8544","(37.2309964,-3.5542762)",1079,https://www.aemet.es/es/eltiempo/prediccion/municipios/viznar-id18189,18189
Granada,Zafarraya,,2120,"7062,98","(36.97576785,-4.14463614)",894,https://www.aemet.es/es/eltiempo/prediccion/municipios/zafarraya-id18192,18192
Granada,La Zubia,,19330,"2010,84","(37.12087703,-3.58508159)",740,https://www.aemet.es/es/eltiempo/prediccion/municipios/zubia-la-id18193,18193
Granada,Zújar,,2544,"10211,8958","(37.5401022,-2.8427711)",763,https://www.aemet.es/es/eltiempo/prediccion/municipios/zujar-id18194,18194
Granada,La Taha,,670,"2558,8096","(36.93602473,-3.32575754)",1250,https://www.aemet.es/es/eltiempo/prediccion/municipios/taha-la-pitres-id18901,18901
Granada,El Valle,,907,"2584,1398","(36.9298357,-3.58209975)",538,https://www.aemet.es/es/eltiempo/prediccion/municipios/valle-el-restabal-id18902,18902
Granada,Nevada,,1072,"7731,4807","(37.00864688,-3.01569195)",1015,https://www.aemet.es/es/eltiempo/prediccion/municipios/nevada-laroles-id18903,18903
Granada,Alpujarra de la Sierra,,969,"6853,4873","(36.98251456,-3.15514238)",1213,https://www.aemet.es/es/eltiempo/prediccion/municipios/alpujarra-de-la-sierra-mecina-bombaron-id18904,18904
Granada,Las Gabias,,21543,"3905,9","(37.13643395,-3.66739217)",676,https://www.aemet.es/es/eltiempo/prediccion/municipios/gabias-las-gabia-la-grande-id18905,18905
Granada,Los Guájares,,1053,"8931,9003","(36.84088982,-3.58593181)",284,https://www.aemet.es/es/eltiempo/prediccion/municipios/guajares-los-guajar-faraguit-id18906,18906
Granada,Valle del Zalabí,,2105,"10868,2959","(37.25634459,-3.09745106)",1017,https://www.aemet.es/es/eltiempo/prediccion/municipios/valle-del-zalabi-alcudia-de-guadix-id18907,18907
Granada,Villamena,,934,"2018,0391","(36.98928163,-3.5918918)",748,https://www.aemet.es/es/eltiempo/prediccion/municipios/villamena-cozvijar-id18908,18908
Granada,Morelábor,,572,"3867,53","(37.43964189,-3.33219505)",1090,https://www.aemet.es/es/eltiempo/prediccion/municipios/morelabor-moreda-id18909,18909
Granada,El Pinar,,865,"3801,0926","(36.89472225,-3.52657962)",366,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinar-el-izbor-id18910,18910
Granada,Vegas del Genil,,11432,"1413,7","(37.17238201,-3.66575944)",617,https://www.aemet.es/es/eltiempo/prediccion/municipios/vegas-del-genil-purchil-id18911,18911
Granada,Cuevas del Campo,,1744,"9660,826","(37.6059058,-2.93101233)",844,https://www.aemet.es/es/eltiempo/prediccion/municipios/cuevas-del-campo-id18912,18912
Granada,Zagra,,885,"1133,9166","(37.25404177,-4.16837282)",677,https://www.aemet.es/es/eltiempo/prediccion/municipios/zagra-id18913,18913
Granada,Valderrubio,,2066,"553,07","(37.23308955,-3.81858401)",546,https://www.aemet.es/es/eltiempo/prediccion/municipios/valderrubio-id18914,18914
Granada,Domingo Pérez de Granada,,878,"4868,49","(37.49644964,-3.50921227)",975,https://www.aemet.es/es/eltiempo/prediccion/municipios/domingo-perez-de-granada-id18915,18915
Guadalajara,Abánades,,53,"3608,3026","(40.8926593,-2.485335968)",1039,https://www.aemet.es/es/eltiempo/prediccion/municipios/abanades-id19001,19001
Guadalajara,Ablanque,,55,"5139,5956","(40.89812632,-2.229042617)",1061,https://www.aemet.es/es/eltiempo/prediccion/municipios/ablanque-id19002,19002
Guadalajara,Adobes,,35,"3266,0386","(40.67628094,-1.678723891)",1380,https://www.aemet.es/es/eltiempo/prediccion/municipios/adobes-id19003,19003
Guadalajara,Alaminos,,58,"1949,5534","(40.86340419,-2.726254845)",1064,https://www.aemet.es/es/eltiempo/prediccion/municipios/alaminos-id19004,19004
Guadalajara,Alarilla,,137,"2214,4369","(40.84953825,-3.1054819)",830,https://www.aemet.es/es/eltiempo/prediccion/municipios/alarilla-id19005,19005
Guadalajara,Albalate de Zorita,,930,"5332,2053","(40.30728662,-2.84352592)",759,https://www.aemet.es/es/eltiempo/prediccion/municipios/albalate-de-zorita-id19006,19006
Guadalajara,Albares,,513,"2943,571","(40.30753483,-3.0113022)",742,https://www.aemet.es/es/eltiempo/prediccion/municipios/albares-id19007,19007
Guadalajara,Albendiego,,50,"2290,5365","(41.22688534,-3.051803494)",1189,https://www.aemet.es/es/eltiempo/prediccion/municipios/albendiego-id19008,19008
Guadalajara,Alcocer,,328,"6119,3046","(40.4688863,-2.60873463)",782,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcocer-id19009,19009
Guadalajara,Alcolea de las Peñas,,14,"1665,6431","(41.20967586,-2.785065796)",1001,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcolea-de-las-penas-id19010,19010
Guadalajara,Alcolea del Pinar,,327,"11334,571","(41.03600266,-2.467147374)",1203,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcolea-del-pinar-id19011,19011
Guadalajara,Alcoroches,,127,"3224,7406","(40.62631228,-1.74668329)",1414,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcoroches-id19013,19013
Guadalajara,Aldeanueva de Guadalajara,,86,"1606,2","(40.68184578,-3.04610613)",946,https://www.aemet.es/es/eltiempo/prediccion/municipios/aldeanueva-de-guadalajara-id19015,19015
Guadalajara,Algar de Mesa,,55,"2382,8374","(41.13423852,-1.958801163)",900,https://www.aemet.es/es/eltiempo/prediccion/municipios/algar-de-mesa-id19016,19016
Guadalajara,Algora,,66,"4694,9915","(40.96451938,-2.66723541)",1116,https://www.aemet.es/es/eltiempo/prediccion/municipios/algora-id19017,19017
Guadalajara,Alhóndiga,,161,"1926,3665","(40.52587389,-2.8235825)",815,https://www.aemet.es/es/eltiempo/prediccion/municipios/alhondiga-id19018,19018
Guadalajara,Alique,,14,"1092,117","(40.5859916,-2.64422346)",921,https://www.aemet.es/es/eltiempo/prediccion/municipios/alique-id19019,19019
Guadalajara,Almadrones,,55,"2103,0488","(40.90109075,-2.77468075)",1054,https://www.aemet.es/es/eltiempo/prediccion/municipios/almadrones-id19020,19020
Guadalajara,Almoguera,,1300,"11941,606","(40.29802922,-2.98140244)",665,https://www.aemet.es/es/eltiempo/prediccion/municipios/almoguera-id19021,19021
Guadalajara,Almonacid de Zorita,,696,"4489,7881","(40.33029908,-2.85268966)",683,https://www.aemet.es/es/eltiempo/prediccion/municipios/almonacid-de-zorita-id19022,19022
Guadalajara,Alocén,,161,"1788,3416","(40.5745861,-2.7504278)",954,https://www.aemet.es/es/eltiempo/prediccion/municipios/alocen-id19023,19023
Guadalajara,Alovera,,12860,"1380,7","(40.59571722,-3.24826011)",644,https://www.aemet.es/es/eltiempo/prediccion/municipios/alovera-id19024,19024
Guadalajara,Alustante,,155,"9303,8768","(40.61606294,-1.658488956)",1398,https://www.aemet.es/es/eltiempo/prediccion/municipios/alustante-id19027,19027
Guadalajara,Angón,,7,"2040,7546","(41.06576639,-2.85655197)",996,https://www.aemet.es/es/eltiempo/prediccion/municipios/angon-id19031,19031
Guadalajara,Anguita,,155,"12721,9597","(41.02603162,-2.369111273)",1120,https://www.aemet.es/es/eltiempo/prediccion/municipios/anguita-id19032,19032
Guadalajara,Anquela del Ducado,,46,"2565,8282","(40.97123517,-2.130930127)",1192,https://www.aemet.es/es/eltiempo/prediccion/municipios/anquela-del-ducado-id19033,19033
Guadalajara,Anquela del Pedregal,,29,"3823,0105","(40.74345216,-1.736857698)",1284,https://www.aemet.es/es/eltiempo/prediccion/municipios/anquela-del-pedregal-id19034,19034
Guadalajara,Aranzueque,,358,"2136,04","(40.49175606,-3.0785676)",692,https://www.aemet.es/es/eltiempo/prediccion/municipios/aranzueque-id19036,19036
Guadalajara,Arbancón,,149,"3493,1902","(40.96486367,-3.11456085)",903,https://www.aemet.es/es/eltiempo/prediccion/municipios/arbancon-id19037,19037
Guadalajara,Arbeteta,,20,"6299,9164","(40.66968505,-2.4026423)",991,https://www.aemet.es/es/eltiempo/prediccion/municipios/arbeteta-id19038,19038
Guadalajara,Argecilla,,59,"4067,198","(40.88303465,-2.81868274)",962,https://www.aemet.es/es/eltiempo/prediccion/municipios/argecilla-id19039,19039
Guadalajara,Armallones,,54,7775,"(40.73555878,-2.30201419)",1208,https://www.aemet.es/es/eltiempo/prediccion/municipios/armallones-id19040,19040
Guadalajara,Armuña de Tajuña,,229,"2066,8717","(40.53057136,-3.03201066)",709,https://www.aemet.es/es/eltiempo/prediccion/municipios/armuna-de-tajuna-id19041,19041
Guadalajara,Arroyo de las Fraguas,,21,"2134,7092","(41.10314971,-3.12944677)",1213,https://www.aemet.es/es/eltiempo/prediccion/municipios/arroyo-de-las-fraguas-id19042,19042
Guadalajara,Atanzón,,97,"2802,79","(40.66643148,-2.99859435)",949,https://www.aemet.es/es/eltiempo/prediccion/municipios/atanzon-id19043,19043
Guadalajara,Atienza,,385,"10428,2916","(41.20003975,-2.871086749)",1167,https://www.aemet.es/es/eltiempo/prediccion/municipios/atienza-id19044,19044
Guadalajara,Auñón,,134,"5271,0207","(40.51679367,-2.79100801)",747,https://www.aemet.es/es/eltiempo/prediccion/municipios/aunon-id19045,19045
Guadalajara,Azuqueca de Henares,,35407,"1975,35","(40.56842557,-3.26215847)",627,https://www.aemet.es/es/eltiempo/prediccion/municipios/azuqueca-de-henares-id19046,19046
Guadalajara,Baides,,56,"2974,0184","(41.00383848,-2.77418722)",861,https://www.aemet.es/es/eltiempo/prediccion/municipios/baides-id19047,19047
Guadalajara,Baños de Tajo,,18,"2828,2126","(40.7184373,-1.971237678)",1260,https://www.aemet.es/es/eltiempo/prediccion/municipios/banos-de-tajo-id19048,19048
Guadalajara,Bañuelos,,13,"1877,0001","(41.28609511,-2.914476715)",1157,https://www.aemet.es/es/eltiempo/prediccion/municipios/banuelos-id19049,19049
